큐렉소(060280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-04-23,826,886,824,881,23773,7965.0,4500000.0
2004-04-26,881,881,834,856,10719,7740.0,4500000.0
2004-04-27,856,888,846,876,19090,7920.0,4500000.0
2004-04-28,865,904,845,870,29896,7875.0,4500000.0
2004-04-29,826,871,794,816,25251,7380.0,4500000.0
2004-04-30,803,808,770,796,8434,7200.0,4500000.0
2004-05-03,796,818,779,794,6308,7178.0,4500000.0
2004-05-04,795,816,776,808,16727,7312.0,4500000.0
2004-05-06,818,818,777,803,3560,7268.0,4500000.0
2004-05-07,793,795,758,761,18874,6885.0,4500000.0
2004-05-10,768,816,721,766,10383,6930.0,4500000.0
2004-05-11,760,760,689,718,30084,6502.0,4500000.0
2004-05-12,721,735,706,718,50258,6502.0,4500000.0
2004-05-13,771,804,725,803,228919,7268.0,4500000.0
2004-05-14,793,833,716,753,145896,6818.0,4500000.0
2004-05-17,792,792,665,664,61282,6008.0,4500000.0
2004-05-18,637,671,616,666,43208,6030.0,4500000.0
2004-05-19,641,721,624,644,22996,5828.0,4500000.0
2004-05-20,630,657,568,568,76707,5130.0,4500000.0
2004-05-21,573,617,562,568,27007,5130.0,4500000.0
2004-05-24,564,577,556,562,33935,5085.0,4500000.0
2004-05-25,557,573,545,550,30322,4972.0,4500000.0
2004-05-27,569,569,544,552,59283,4995.0,4500000.0
2004-05-28,547,569,547,569,48744,5152.0,4500000.0
2004-05-31,570,578,562,568,7483,5130.0,4500000.0
2004-06-01,570,587,562,582,30012,5265.0,4500000.0
2004-06-02,572,584,539,574,16912,5198.0,4500000.0
2004-06-03,568,578,551,560,25723,5062.0,4500000.0
2004-06-04,557,565,527,550,4577,4972.0,4500000.0
2004-06-07,542,556,539,557,37108,5040.0,4500000.0
2004-06-08,587,587,553,565,6920,5108.0,4500000.0
2004-06-09,573,585,555,585,21175,5288.0,4500000.0
2004-06-10,555,585,555,585,1237,5288.0,4500000.0
2004-06-11,573,578,548,565,14225,5108.0,4500000.0
2004-06-14,567,572,526,557,9987,5040.0,4500000.0
2004-06-15,557,557,533,555,34,5018.0,4500000.0
2004-06-16,547,559,524,557,15531,5040.0,4500000.0
2004-06-17,543,551,530,542,12288,4905.0,4500000.0
2004-06-18,534,561,522,552,5360,4995.0,4500000.0
2004-06-21,556,561,556,557,4697,5040.0,4500000.0
2004-06-22,537,561,515,522,9971,4725.0,4500000.0
2004-06-23,523,543,523,530,310,4792.0,4500000.0
2004-06-24,516,527,516,515,8760,4658.0,4500000.0
2004-06-25,517,524,509,510,6872,4612.0,4500000.0
2004-06-28,509,524,502,522,7664,4725.0,4500000.0
2004-06-29,524,524,504,522,7788,4725.0,4500000.0
2004-06-30,548,548,508,515,24366,4658.0,4500000.0
2004-07-01,515,526,515,522,4160,4725.0,4500000.0
2004-07-02,523,523,508,508,4224,4590.0,4500000.0
2004-07-05,523,523,508,520,525,4702.0,4500000.0
2004-07-06,537,542,504,535,7258,4838.0,4500000.0
2004-07-07,525,525,510,525,529,4748.0,4500000.0
2004-07-08,513,538,513,538,2541,4860.0,4500000.0
2004-07-09,556,556,524,544,9572,4928.0,4500000.0
2004-07-12,542,547,534,535,4209,4838.0,4500000.0
2004-07-13,537,556,512,557,15475,5040.0,4500000.0
2004-07-14,527,557,513,512,11901,4635.0,4500000.0
2004-07-15,526,547,512,535,7244,4838.0,4500000.0
2004-07-16,559,559,512,557,10409,5040.0,4500000.0
2004-07-19,568,568,533,547,8161,4950.0,4500000.0
2004-07-20,525,543,523,538,573,4860.0,4500000.0
2004-07-21,557,557,521,547,5023,4950.0,4500000.0
2004-07-22,544,577,517,562,173,5085.0,4500000.0
2004-07-23,522,582,518,582,9147,5265.0,4500000.0
2004-07-26,530,555,513,533,4858,4815.0,4500000.0
2004-07-27,520,529,504,527,15525,4770.0,4500000.0
2004-07-28,520,522,507,522,3446,4725.0,4500000.0
2004-07-29,516,516,473,498,3288,4500.0,4500000.0
2004-07-30,469,517,462,517,5960,4680.0,4500000.0
2004-08-02,457,526,457,522,2372,4725.0,4500000.0
2004-08-03,497,497,465,465,9329,4208.0,4500000.0
2004-08-04,486,521,465,515,47153,4658.0,4500000.0
2004-08-05,523,523,481,485,12402,4388.0,4500000.0
2004-08-06,486,498,458,498,3461,4500.0,4500000.0
2004-08-09,488,498,470,473,11740,4275.0,4500000.0
2004-08-10,482,492,462,470,7423,4252.0,4500000.0
2004-08-11,473,483,465,473,11022,4275.0,4500000.0
2004-08-12,493,493,461,485,4238,4388.0,4500000.0
2004-08-13,493,498,463,481,10915,4342.0,4500000.0
2004-08-16,480,495,474,492,1606,4455.0,4500000.0
2004-08-17,488,491,468,490,4788,4432.0,4500000.0
2004-08-18,482,507,472,492,7270,4455.0,4500000.0
2004-08-19,496,496,473,473,11767,4275.0,4500000.0
2004-08-20,477,480,472,475,5552,4298.0,4500000.0
2004-08-23,474,487,452,452,17775,4095.0,4500000.0
2004-08-24,482,482,455,470,11083,4252.0,4500000.0
2004-08-25,477,482,477,482,1792,4365.0,4500000.0
2004-08-26,462,526,462,482,12819,4365.0,4500000.0
2004-08-27,469,499,462,465,66552,4208.0,4500000.0
2004-08-30,468,493,468,478,17067,4320.0,4500000.0
2004-08-31,472,485,472,475,12178,4298.0,4500000.0
2004-09-01,478,488,475,478,5099,4320.0,4500000.0
2004-09-02,478,493,470,473,30968,4275.0,4500000.0
2004-09-03,472,517,460,462,35939,4185.0,4500000.0
2004-09-06,477,485,467,482,10596,4365.0,4500000.0
2004-09-07,483,498,478,481,14480,4342.0,4500000.0
2004-09-08,472,490,469,482,6216,4365.0,4500000.0
2004-09-09,472,480,469,470,11799,4252.0,4500000.0
2004-09-10,468,478,468,478,5195,4320.0,4500000.0
2004-09-13,475,478,468,478,23902,4320.0,4500000.0
2004-09-14,470,483,470,478,10183,4320.0,4500000.0
2004-09-15,473,486,473,481,15791,4342.0,4500000.0
2004-09-16,475,478,456,473,27706,4275.0,4500000.0
2004-09-17,472,474,462,462,18992,4185.0,4500000.0
2004-09-20,463,473,461,473,8193,4275.0,4500000.0
2004-09-21,466,473,466,468,10149,4230.0,4500000.0
2004-09-22,469,474,469,470,9068,4252.0,4500000.0
2004-09-23,470,483,461,468,19475,4230.0,4500000.0
2004-09-24,467,492,467,492,10756,4455.0,4500000.0
2004-09-30,492,492,469,475,7298,4298.0,4500000.0
2004-10-01,478,481,478,478,2582,4320.0,4500000.0
2004-10-04,472,502,472,487,11456,4410.0,4500000.0
2004-10-05,468,505,466,468,24828,4230.0,4500000.0
2004-10-06,468,483,468,473,4694,4275.0,4500000.0
2004-10-07,477,495,465,475,11428,4298.0,4500000.0
2004-10-08,469,482,457,475,6471,4298.0,4500000.0
2004-10-11,468,481,468,473,4351,4275.0,4500000.0
2004-10-12,465,477,465,470,3010,4252.0,4500000.0
2004-10-13,469,487,469,475,8324,4298.0,4500000.0
2004-10-14,482,482,467,475,551,4298.0,4500000.0
2004-10-15,467,495,467,475,5720,4298.0,4500000.0
2004-10-18,474,474,465,475,13754,4298.0,4500000.0
2004-10-19,472,474,467,475,6817,4298.0,4500000.0
2004-10-20,495,495,457,457,8292,4140.0,4500000.0
2004-10-21,456,488,456,468,2533,4230.0,4500000.0
2004-10-22,463,468,453,460,7334,4162.0,4500000.0
2004-10-25,465,465,452,462,8347,4185.0,4500000.0
2004-10-26,457,457,444,445,9530,4028.0,4500000.0
2004-10-27,445,461,445,451,1151,4072.0,4500000.0
2004-10-28,473,499,438,443,11389,4005.0,4500000.0
2004-10-29,468,478,448,478,522,4320.0,4500000.0
2004-11-01,466,466,428,438,15752,3960.0,4500000.0
2004-11-02,465,465,442,462,1002,4185.0,4500000.0
2004-11-03,457,497,439,440,27028,3982.0,4500000.0
2004-11-04,473,473,445,455,7013,4118.0,4500000.0
2004-11-05,447,462,442,462,19,4185.0,4500000.0
2004-11-08,453,461,438,460,454,4162.0,4500000.0
2004-11-09,443,461,423,425,15833,3848.0,4500000.0
2004-11-10,425,433,417,418,2391,3780.0,4500000.0
2004-11-11,422,422,392,405,9442,3668.0,4500000.0
2004-11-12,405,427,398,410,3268,3712.0,4500000.0
2004-11-15,422,422,398,410,9961,3712.0,4500000.0
2004-11-16,410,410,401,408,2130,3690.0,4500000.0
2004-11-17,401,416,399,408,9595,3690.0,4500000.0
2004-11-18,408,408,396,408,7616,3690.0,4500000.0
2004-11-19,408,439,405,413,33618,3735.0,4500000.0
2004-11-22,408,418,391,403,46854,3645.0,4500000.0
2004-11-23,406,451,393,398,82166,3600.0,4500000.0
2004-11-24,396,406,388,403,18724,3645.0,4500000.0
2004-11-25,401,404,388,398,9102,3600.0,4500000.0
2004-11-26,390,420,390,413,29157,3735.0,4500000.0
2004-11-29,409,409,390,393,8538,3555.0,4500000.0
2004-11-30,391,410,388,398,1758,3600.0,4500000.0
2004-12-01,395,415,392,405,9870,3668.0,4500000.0
2004-12-02,398,420,398,413,14116,3735.0,4500000.0
2004-12-03,408,452,408,440,32449,3982.0,4500000.0
2004-12-06,434,443,421,438,6127,3960.0,4500000.0
2004-12-07,422,462,420,430,33395,3892.0,4500000.0
2004-12-08,440,481,440,481,78060,4342.0,4500000.0
2004-12-09,483,521,461,512,24357,4635.0,4500000.0
2004-12-10,515,520,480,482,49578,4365.0,4500000.0
2004-12-13,488,510,478,503,35697,4545.0,4500000.0
2004-12-14,513,513,481,503,18140,4545.0,4500000.0
2004-12-15,483,513,473,498,57684,4500.0,4500000.0
2004-12-16,480,507,465,465,22845,4208.0,4500000.0
2004-12-17,465,483,428,478,15295,4320.0,4500000.0
2004-12-20,463,475,456,455,17981,4118.0,4500000.0
2004-12-21,443,488,443,468,12495,4230.0,4500000.0
2004-12-22,487,487,437,470,7218,4252.0,4500000.0
2004-12-23,470,473,443,473,6721,4275.0,4500000.0
2004-12-24,445,491,445,490,13326,4432.0,4500000.0
2004-12-27,480,480,469,470,2373,4252.0,4500000.0
2004-12-28,416,493,416,478,11085,4320.0,4500000.0
2004-12-29,461,493,461,473,2768,4275.0,4500000.0
2004-12-30,473,491,473,473,14797,4275.0,4500000.0
2005-01-03,473,478,453,478,16693,4320.0,4500000.0
2005-01-04,496,505,473,478,26833,4320.0,4500000.0
2005-01-05,492,512,472,510,18538,4612.0,4500000.0
2005-01-06,512,512,495,510,16258,4612.0,4500000.0
2005-01-07,504,534,497,527,60679,4770.0,4500000.0
2005-01-10,537,582,526,569,132603,5152.0,4500000.0
2005-01-11,568,568,523,533,64051,4815.0,4500000.0
2005-01-12,530,595,530,595,116223,5378.0,4500000.0
2005-01-13,612,637,579,592,134802,5355.0,4500000.0
2005-01-14,587,640,582,582,89716,5265.0,4500000.0
2005-01-17,596,596,554,557,70421,5040.0,4500000.0
2005-01-18,568,580,543,577,102673,5220.0,4500000.0
2005-01-19,565,592,552,568,63146,5130.0,4500000.0
2005-01-20,562,622,555,612,143698,5535.0,4500000.0
2005-01-21,622,682,590,672,236346,6075.0,4500000.0
2005-01-24,669,752,655,751,441891,6795.0,4500000.0
2005-01-25,842,842,771,841,523374,7605.0,4500000.0
2005-01-26,886,886,742,742,222213,6705.0,4500000.0
2005-01-27,697,739,655,655,259362,5918.0,4500000.0
2005-01-28,585,638,585,617,82114,5580.0,4500000.0
2005-01-31,608,690,608,689,193730,6232.0,4500000.0
2005-02-01,711,711,646,674,130418,6098.0,4500000.0
2005-02-02,686,686,594,604,163648,5468.0,4500000.0
2005-02-03,589,671,589,656,119276,5940.0,4500000.0
2005-02-04,682,682,620,659,61707,5962.0,4500000.0
2005-02-07,638,697,608,677,222579,6120.0,4500000.0
2005-02-11,655,677,635,672,38456,6075.0,4500000.0
2005-02-14,667,682,627,642,109206,5805.0,4500000.0
2005-02-15,651,656,626,627,108547,5670.0,4500000.0
2005-02-16,630,638,614,625,80780,5648.0,4500000.0
2005-02-17,625,625,605,617,99560,5580.0,4500000.0
2005-02-18,604,626,602,609,59571,5512.0,4500000.0
2005-02-21,612,664,602,661,136309,5985.0,4500000.0
2005-02-22,661,700,646,661,166834,5985.0,4500000.0
2005-02-23,696,700,613,666,46943,6030.0,4500000.0
2005-02-24,671,671,631,639,60268,5782.0,4500000.0
2005-02-25,621,676,621,627,38108,5670.0,4500000.0
2005-02-28,627,662,622,629,39464,5692.0,4500000.0
2005-03-02,632,647,590,607,69395,5490.0,4500000.0
2005-03-03,589,612,586,597,36439,5400.0,4500000.0
2005-03-04,594,646,591,609,121176,5512.0,4500000.0
2005-03-07,610,610,538,538,130152,4860.0,4500000.0
2005-03-08,533,533,495,495,41440,4478.0,4500000.0
2005-03-09,483,516,483,498,34670,4500.0,4500000.0
2005-03-10,480,507,480,487,25509,4410.0,4500000.0
2005-03-11,485,490,480,487,8860,4410.0,4500000.0
2005-03-14,485,495,485,492,5960,4455.0,4500000.0
2005-03-15,493,498,478,478,7850,4320.0,4500000.0
2005-03-16,472,509,472,505,13584,4568.0,4500000.0
2005-03-17,491,503,491,498,2251,4500.0,4500000.0
2005-03-18,493,508,448,481,15357,4342.0,4500000.0
2005-03-21,477,495,457,462,3221,4185.0,4500000.0
2005-03-22,462,474,447,452,21228,4095.0,4500000.0
2005-03-23,452,499,439,462,25261,4185.0,4500000.0
2005-03-24,491,495,458,490,18238,4432.0,4500000.0
2005-03-25,467,504,467,505,16074,4568.0,4500000.0
2005-03-28,504,579,472,579,155077,5242.0,4500000.0
2005-03-29,597,603,518,565,77712,5108.0,4500000.0
2005-03-30,535,597,516,533,21802,4815.0,4500000.0
2005-03-31,524,572,524,569,31249,5152.0,4500000.0
2005-04-01,580,600,557,585,39293,5288.0,4500000.0
2005-04-04,564,586,556,587,14387,5310.0,4500000.0
2005-04-06,592,592,557,572,10525,5175.0,4500000.0
2005-04-07,567,656,552,656,397677,5940.0,4500000.0
2005-04-08,656,671,607,639,191414,5782.0,4500000.0
2005-04-11,635,635,582,595,46257,5378.0,4500000.0
2005-04-12,574,604,554,557,104170,5040.0,4500000.0
2005-04-13,547,584,547,569,79980,5152.0,4500000.0
2005-04-14,570,578,548,565,45497,5108.0,4500000.0
2005-04-15,565,583,535,550,87503,4972.0,4500000.0
2005-04-18,533,555,518,555,90897,5018.0,4500000.0
2005-04-19,570,570,530,555,24261,5018.0,4500000.0
2005-04-20,567,567,542,562,36978,5085.0,4500000.0
2005-04-21,572,572,542,569,11186,5152.0,4500000.0
2005-04-22,582,582,556,557,9748,5040.0,4500000.0
2005-04-25,568,568,551,555,11260,5018.0,4500000.0
2005-04-26,548,560,540,555,35023,5018.0,4500000.0
2005-04-27,542,564,526,544,38805,4928.0,4500000.0
2005-04-28,545,625,522,577,137313,5220.0,4500000.0
2005-04-29,582,582,522,557,55852,5040.0,4500000.0
2005-05-02,583,590,548,560,41884,5062.0,4500000.0
2005-05-03,561,586,561,562,19775,5085.0,4500000.0
2005-05-04,569,569,547,562,11294,5085.0,4500000.0
2005-05-06,570,573,552,568,7181,5130.0,4500000.0
2005-05-09,552,567,542,557,17625,5040.0,4500000.0
2005-05-10,556,572,547,569,19062,5152.0,4500000.0
2005-05-11,569,574,550,569,15204,5152.0,4500000.0
2005-05-12,578,655,578,655,291559,5918.0,4500000.0
2005-05-13,664,743,626,627,716010,5670.0,4500000.0
2005-05-16,646,718,639,718,155918,6502.0,4500000.0
2005-05-17,747,826,707,729,628079,6592.0,4500000.0
2005-05-18,696,735,686,736,213504,6660.0,4500000.0
2005-05-19,777,777,701,712,120479,6435.0,4500000.0
2005-05-20,700,743,661,686,117666,6210.0,4500000.0
2005-05-23,761,790,679,689,633182,6232.0,4500000.0
2005-05-24,711,790,681,731,506814,6615.0,4500000.0
2005-05-25,731,842,699,821,474462,7425.0,4500000.0
2005-05-26,811,890,795,831,244202,7515.0,4500000.0
2005-05-27,821,956,781,955,661996,8640.0,4500000.0
2005-05-30,1020,1097,922,957,488837,8662.0,4500000.0
2005-05-31,950,982,907,930,200092,8415.0,4500000.0
2005-06-01,931,981,908,946,171433,8550.0,4500000.0
2005-06-02,945,967,808,808,151259,7312.0,4500000.0
2005-06-03,778,870,763,860,233764,7785.0,4500000.0
2005-06-07,861,943,821,821,168766,7425.0,4500000.0
2005-06-08,816,911,807,886,147664,8010.0,4500000.0
2005-06-09,886,951,856,916,118427,8280.0,4500000.0
2005-06-10,900,937,887,935,58641,8460.0,4500000.0
2005-06-13,950,991,870,895,73916,8100.0,4500000.0
2005-06-14,876,891,829,841,69905,7605.0,4500000.0
2005-06-15,826,869,747,776,265341,7020.0,4500000.0
2005-06-16,826,826,771,776,61706,7020.0,4500000.0
2005-06-17,770,795,768,771,76651,6975.0,4500000.0
2005-06-20,784,821,777,781,59912,7065.0,4500000.0
2005-06-21,768,800,748,761,37299,6885.0,4500000.0
2005-06-22,771,782,747,751,38666,6795.0,4500000.0
2005-06-23,753,788,751,783,47758,7088.0,4500000.0
2005-06-24,778,783,756,766,42938,6930.0,4500000.0
2005-06-27,796,796,766,794,49122,7178.0,4500000.0
2005-06-28,782,842,764,786,66048,7110.0,4500000.0
2005-06-29,834,903,824,903,112404,8168.0,4500000.0
2005-06-30,1035,1038,956,1037,366664,9382.0,4500000.0
2005-07-01,999,1094,925,970,426510,8775.0,4500000.0
2005-07-04,991,991,926,985,163304,8910.0,4500000.0
2005-07-05,983,1133,973,1132,582967,10238.0,4500000.0
2005-07-06,1169,1299,1133,1194,657348,10800.0,4500000.0
2005-07-07,1195,1214,1035,1120,223720,10125.0,4500000.0
2005-07-08,1144,1144,1000,1067,178458,9652.0,4500000.0
2005-07-11,1044,1154,1029,1069,229424,9675.0,4500000.0
2005-07-12,1070,1120,1016,1015,138070,9180.0,4500000.0
2005-07-13,1016,1022,956,973,96898,8798.0,4500000.0
2005-07-14,972,1015,972,992,50084,8978.0,4500000.0
2005-07-15,1005,1030,975,990,61309,8955.0,4500000.0
2005-07-18,994,999,955,960,57468,8685.0,4500000.0
2005-07-19,953,968,935,968,30849,8752.0,4500000.0
2005-07-20,955,1020,950,995,94318,9000.0,4500000.0
2005-07-21,1020,1120,1020,1072,136899,9698.0,4500000.0
2005-07-22,1039,1077,982,1009,90188,9135.0,4500000.0
2005-07-25,994,1015,974,987,56823,8932.0,4500000.0
2005-07-26,975,1013,975,990,27764,8955.0,4500000.0
2005-07-27,1008,1025,975,1003,74418,9068.0,4500000.0
2005-07-28,1020,1070,1008,1055,90540,9540.0,4500000.0
2005-07-29,1049,1064,1020,1039,54751,9405.0,4500000.0
2005-08-01,1049,1084,1029,1079,69070,9765.0,4500000.0
2005-08-02,1078,1094,1002,1022,98321,9248.0,4500000.0
2005-08-03,1045,1045,948,963,79060,8708.0,4500000.0
2005-08-04,993,995,894,920,74084,8325.0,4500000.0
2005-08-05,863,920,845,895,70263,8100.0,4500000.0
2005-08-08,850,904,850,905,57512,8190.0,4500000.0
2005-08-09,851,918,851,893,44509,8078.0,4500000.0
2005-08-10,893,920,875,905,39163,8190.0,4500000.0
2005-08-11,920,920,873,905,31037,8190.0,4500000.0
2005-08-12,926,926,891,903,24032,8168.0,4500000.0
2005-08-16,864,935,853,873,65161,7898.0,4500000.0
2005-08-17,856,874,824,846,65061,7650.0,4500000.0
2005-08-18,828,845,786,796,98320,7200.0,4500000.0
2005-08-19,776,845,768,791,198792,7155.0,4500000.0
2005-08-22,783,830,770,831,70295,7515.0,4500000.0
2005-08-23,831,861,812,816,37490,7380.0,4500000.0
2005-08-24,845,845,800,835,25578,7560.0,4500000.0
2005-08-25,816,836,801,811,35750,7335.0,4500000.0
2005-08-26,796,831,789,811,29740,7335.0,4500000.0
2005-08-29,790,813,726,761,25227,6885.0,4500000.0
2005-08-30,793,793,724,771,21043,6975.0,4500000.0
2005-08-31,786,836,660,821,9224,7425.0,4500000.0
2005-09-01,845,942,806,940,139374,8505.0,4500000.0
2005-09-02,940,953,836,868,252123,7852.0,4500000.0
2005-09-05,865,900,845,900,68189,8145.0,4500000.0
2005-09-06,900,932,880,900,46086,8145.0,4500000.0
2005-09-07,886,935,861,928,81114,8392.0,4500000.0
2005-09-08,921,946,911,928,69484,8392.0,4500000.0
2005-09-09,938,940,896,916,72722,8280.0,4500000.0
2005-09-12,916,929,874,873,65073,7898.0,4500000.0
2005-09-13,873,915,868,895,43306,8100.0,4500000.0
2005-09-14,930,1029,890,1030,191933,9315.0,4500000.0
2005-09-15,1072,1126,1007,1039,305288,9405.0,4500000.0
2005-09-16,1065,1065,983,1003,75012,9068.0,4500000.0
2005-09-20,1016,1065,983,985,65664,8910.0,4500000.0
2005-09-21,951,1003,930,985,77839,8910.0,4500000.0
2005-09-22,1032,1032,945,987,51886,8932.0,4500000.0
2005-09-23,965,986,951,950,9313,8595.0,4500000.0
2005-09-26,934,962,912,935,95813,8460.0,4500000.0
2005-09-27,920,977,920,965,80560,8730.0,4500000.0
2005-09-28,950,994,922,922,65861,8348.0,4500000.0
2005-09-29,930,930,873,905,77051,8190.0,4500000.0
2005-09-30,896,929,891,903,51388,8168.0,4500000.0
2005-10-04,913,931,891,898,89407,8122.0,4500000.0
2005-10-05,908,951,908,925,119947,8370.0,4500000.0
2005-10-06,934,934,893,905,70185,8190.0,4500000.0
2005-10-07,903,930,887,913,47594,8258.0,4500000.0
2005-10-10,915,922,895,922,66490,8348.0,4500000.0
2005-10-11,921,963,905,955,89602,8640.0,4500000.0
2005-10-12,946,1016,938,950,141793,8595.0,4500000.0
2005-10-13,953,975,926,968,80489,8752.0,4500000.0
2005-10-14,952,969,915,918,73868,8302.0,4500000.0
2005-10-17,918,921,871,886,52858,8010.0,4500000.0
2005-10-18,850,890,833,870,140634,7875.0,4500000.0
2005-10-19,859,871,834,846,38869,7650.0,4500000.0
2005-10-20,845,868,843,865,62027,7830.0,4500000.0
2005-10-21,836,921,831,916,83942,8280.0,4500000.0
2005-10-24,915,960,915,952,53506,8618.0,4500000.0
2005-10-25,922,950,910,930,27714,8415.0,4500000.0
2005-10-26,920,947,912,930,37011,8415.0,4500000.0
2005-10-27,937,1069,937,1069,276664,9675.0,4500000.0
2005-10-28,1090,1229,1070,1229,621241,11115.0,4500000.0
2005-10-31,1289,1394,1187,1289,568236,11655.0,4500000.0
2005-11-01,1244,1383,1194,1358,343410,12285.0,4500000.0
2005-11-02,1394,1483,1277,1398,546099,12645.0,4500000.0
2005-11-03,1398,1443,1318,1393,247838,12600.0,4500000.0
2005-11-04,1408,1408,1321,1358,177271,12285.0,4500000.0
2005-11-07,1407,1412,1328,1373,86627,12420.0,4500000.0
2005-11-08,1358,1576,1358,1577,163934,14265.0,4500000.0
2005-11-09,1790,1812,1741,1813,75218,16402.0,4500000.0
2005-11-10,2084,2084,1823,1965,604662,17775.0,4500000.0
2005-11-11,1964,2034,1836,1965,218319,17775.0,4500000.0
2005-11-14,1997,2258,1989,1995,279701,18045.0,4500000.0
2005-11-15,1915,1975,1755,1768,216671,15998.0,4500000.0
2005-11-16,1767,1970,1716,1915,152884,17325.0,4500000.0
2005-11-17,1833,2202,1796,2201,261006,19912.0,4500000.0
2005-11-18,2267,2528,2259,2527,180166,22860.0,4500000.0
2005-11-21,2636,2905,2536,2537,336980,22950.0,4500000.0
2005-11-22,2567,2662,2428,2557,123973,23130.0,4500000.0
2005-11-23,2607,2831,2503,2527,150333,22860.0,4500000.0
2005-11-24,2562,2875,2337,2641,123882,23895.0,4500000.0
2005-11-25,2685,2810,2576,2641,82751,23895.0,4500000.0
2005-11-28,2740,2740,2546,2547,86138,23040.0,4500000.0
2005-11-29,2607,2607,2169,2331,120294,21082.0,4500000.0
2005-11-30,2253,2487,2253,2320,103280,20992.0,4500000.0
2005-12-01,2384,2667,2241,2667,288530,24120.0,4500000.0
2005-12-02,2780,3063,2666,3064,226953,27720.0,4500000.0
2005-12-05,3085,3523,2925,3522,324365,31860.0,4500000.0
2005-12-06,4049,4049,3626,4049,273315,36630.0,4500000.0
2005-12-07,4657,4657,4657,4656,68407,42120.0,4500000.0
2005-12-08,4725,5347,4700,5348,245570,48375.0,4500000.0
2005-12-09,6044,6144,5223,6119,280092,55350.0,4500000.0
2005-12-12,6218,6218,5422,5572,106715,50400.0,4500000.0
2005-12-13,5571,5720,5421,5496,132490,49725.0,4500000.0
2005-12-14,5720,5969,4686,4775,390517,43200.0,4500000.0
2005-12-15,4949,5447,4934,5074,191886,45900.0,4500000.0
2005-12-16,4377,4925,4327,4328,119478,39150.0,4500000.0
2005-12-19,3710,4178,3680,3681,214517,33300.0,4500000.0
2005-12-20,3731,4234,3722,4234,302871,38295.0,4500000.0
2005-12-21,4717,4866,4532,4865,207583,44010.0,4500000.0
2005-12-22,4974,5546,4138,4532,321579,40995.0,4500000.0
2005-12-23,4576,4576,4079,4467,59556,40410.0,4500000.0
2005-12-26,4228,4592,4129,4477,72239,40500.0,4500000.0
2005-12-27,4293,4671,4079,4248,89838,38430.0,4500000.0
