한국공항(005430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-08-27,39400,39500,38350,39500,2363,125071.0,3166355.0
2008-08-28,40200,40200,39450,40000,1791,126654.0,3166355.0
2008-08-29,40800,41100,40000,41000,3840,129821.0,3166355.0
2008-09-01,40050,40950,38750,40000,4311,126654.0,3166355.0
2008-09-02,39000,40000,37100,39000,3157,123488.0,3166355.0
2008-09-03,37450,39500,37450,39500,2895,125071.0,3166355.0
2008-09-04,39450,39600,39000,39600,470,125388.0,3166355.0
2008-09-05,39000,39600,38600,39600,3670,125388.0,3166355.0
2008-09-08,39600,40500,39600,40400,6301,127921.0,3166355.0
2008-09-09,40400,40700,39750,40500,992,128237.0,3166355.0
2008-09-10,40400,40500,39700,40500,831,128237.0,3166355.0
2008-09-11,40900,41800,39850,41300,4870,130770.0,3166355.0
2008-09-12,42500,43350,40600,43250,2825,136945.0,3166355.0
2008-09-16,41000,49000,40700,41500,4049,131404.0,3166355.0
2008-09-17,42150,44800,42150,44050,4072,139478.0,3166355.0
2008-09-18,42500,43750,41500,41500,3600,131404.0,3166355.0
2008-09-19,42800,42800,41100,41100,5965,130137.0,3166355.0
2008-09-22,41100,41100,39800,40000,5833,126654.0,3166355.0
2008-09-23,40450,41700,39900,41000,2542,129821.0,3166355.0
2008-09-24,41650,41650,40600,40600,3780,128554.0,3166355.0
2008-09-25,40200,40250,39900,40000,3363,126654.0,3166355.0
2008-09-26,39350,40750,39200,40750,5820,129029.0,3166355.0
2008-09-29,40750,42250,40050,42050,5502,133145.0,3166355.0
2008-09-30,41650,42900,40000,42900,7091,135837.0,3166355.0
2008-10-01,43600,43600,42100,42900,1680,135837.0,3166355.0
2008-10-02,42850,43500,41950,43000,3045,136153.0,3166355.0
2008-10-06,41650,44700,39400,41200,9529,130454.0,3166355.0
2008-10-07,39400,41050,39400,40500,2418,128237.0,3166355.0
2008-10-08,41700,42300,38300,39150,5800,123963.0,3166355.0
2008-10-09,37500,39000,37500,38200,7451,120955.0,3166355.0
2008-10-10,37800,37800,34100,34600,7520,109556.0,3166355.0
2008-10-13,36400,36450,35400,35400,2761,112089.0,3166355.0
2008-10-14,38000,38000,35750,36250,3830,114780.0,3166355.0
2008-10-15,36250,36500,36000,36100,2394,114305.0,3166355.0
2008-10-16,35900,35900,33400,34000,8060,107656.0,3166355.0
2008-10-17,34700,37250,31600,37250,2610,117947.0,3166355.0
2008-10-20,34300,37100,33900,35350,2316,111931.0,3166355.0
2008-10-21,35400,36200,35000,35000,960,110822.0,3166355.0
2008-10-22,34000,35000,32700,35000,11940,110822.0,3166355.0
2008-10-23,32200,33500,32050,33400,650,105756.0,3166355.0
2008-10-24,31000,33400,29050,33400,12692,105756.0,3166355.0
2008-10-27,31600,32450,28400,28450,11040,90083.0,3166355.0
2008-10-28,26450,30850,26200,30000,12410,94991.0,3166355.0
2008-10-29,30100,30500,26850,27500,4550,87075.0,3166355.0
2008-10-30,28700,30500,28700,30000,8387,94991.0,3166355.0
2008-10-31,30500,30500,29250,30100,8020,95307.0,3166355.0
2008-11-03,30650,30650,29600,29850,6842,94516.0,3166355.0
2008-11-04,30100,30200,29800,30000,6760,94991.0,3166355.0
2008-11-05,30550,33600,30550,31450,10579,99582.0,3166355.0
2008-11-06,30950,30950,28100,28500,7535,90241.0,3166355.0
2008-11-07,27600,30100,27100,30100,5370,95307.0,3166355.0
2008-11-10,30250,31500,29850,30900,3531,97840.0,3166355.0
2008-11-11,30250,31000,30000,30800,2971,97524.0,3166355.0
2008-11-12,30800,30800,29700,30800,2912,97524.0,3166355.0
2008-11-13,30000,31400,30000,30500,6940,96574.0,3166355.0
2008-11-14,30500,31000,30200,30500,9392,96574.0,3166355.0
2008-11-17,30000,30700,29500,30700,4770,97207.0,3166355.0
2008-11-18,30500,30500,29550,29550,1009,93566.0,3166355.0
2008-11-19,31500,31500,28000,28150,1340,89133.0,3166355.0
2008-11-20,26100,28000,26100,27400,1923,86758.0,3166355.0
2008-11-21,25550,27750,25550,27400,332,86758.0,3166355.0
2008-11-24,27550,27700,26800,26850,611,85017.0,3166355.0
2008-11-25,30850,30850,27450,27450,5410,86916.0,3166355.0
2008-11-26,28000,28500,27000,27300,1040,86441.0,3166355.0
2008-11-27,28000,28000,27500,27600,2600,87391.0,3166355.0
2008-11-28,28000,28000,26500,27050,6890,85650.0,3166355.0
2008-12-01,27050,27700,27000,27300,500,86441.0,3166355.0
2008-12-02,27250,27300,26300,26400,1530,83592.0,3166355.0
2008-12-03,27450,27450,26300,26350,1860,83433.0,3166355.0
2008-12-04,26650,26650,25400,25400,2570,80425.0,3166355.0
2008-12-05,24950,25500,24800,25400,12600,80425.0,3166355.0
2008-12-08,25400,26200,25400,25600,12864,81059.0,3166355.0
2008-12-09,26250,26550,25500,25500,4980,80742.0,3166355.0
2008-12-10,25800,26200,25500,25900,5125,82009.0,3166355.0
2008-12-11,26600,27700,25950,26150,13088,82800.0,3166355.0
2008-12-12,26150,26600,25050,25150,8130,79634.0,3166355.0
2008-12-15,25450,27100,25300,27100,6360,85808.0,3166355.0
2008-12-16,27000,27700,26300,27700,3632,87708.0,3166355.0
2008-12-17,28000,28000,27100,27200,14956,86125.0,3166355.0
2008-12-18,28000,29200,27800,28600,11247,90558.0,3166355.0
2008-12-19,28600,29100,28000,29050,11581,91983.0,3166355.0
2008-12-22,29050,29800,28500,28800,2749,91191.0,3166355.0
2008-12-23,28000,28800,27350,28800,5950,91191.0,3166355.0
2008-12-24,27800,28350,27500,28250,2445,89450.0,3166355.0
2008-12-26,27900,27900,27300,27300,3229,86441.0,3166355.0
2008-12-29,26800,26900,26000,26750,1261,84700.0,3166355.0
2008-12-30,26900,27300,26500,26750,940,84700.0,3166355.0
2009-01-02,26750,27750,26750,27300,993,86441.0,3166355.0
2009-01-05,27300,28000,27300,27950,1890,88500.0,3166355.0
2009-01-06,28500,28500,27450,27950,6925,88500.0,3166355.0
2009-01-07,27950,28500,27700,28150,2342,89133.0,3166355.0
2009-01-08,27350,28000,27350,27600,3681,87391.0,3166355.0
2009-01-09,27800,28100,27200,27350,5570,86600.0,3166355.0
2009-01-12,27350,27750,26100,26300,3911,83275.0,3166355.0
2009-01-13,25900,26800,25600,25650,14613,81217.0,3166355.0
2009-01-14,25700,25800,25050,25800,24866,81692.0,3166355.0
2009-01-15,25500,26300,25200,25300,9020,80109.0,3166355.0
2009-01-16,25400,26000,25200,25450,2173,80584.0,3166355.0
2009-01-19,26400,26400,25450,25850,4263,81850.0,3166355.0
2009-01-20,25850,25950,25250,25250,3524,79950.0,3166355.0
2009-01-21,24700,25200,24700,24800,2745,78526.0,3166355.0
2009-01-22,25100,25650,25100,25650,3090,81217.0,3166355.0
2009-01-23,25650,25650,25000,25100,1545,79476.0,3166355.0
2009-01-28,25100,25800,25100,25750,2891,81534.0,3166355.0
2009-01-29,25800,25800,25300,25500,2583,80742.0,3166355.0
2009-01-30,25450,26500,25300,26400,10400,83592.0,3166355.0
2009-02-02,26000,26400,25800,25850,2642,81850.0,3166355.0
2009-02-03,25600,27800,25600,27400,9207,86758.0,3166355.0
2009-02-04,27500,28600,26800,28100,10244,88975.0,3166355.0
2009-02-05,27600,28400,27600,28200,8470,89291.0,3166355.0
2009-02-06,28300,28500,28100,28500,5225,90241.0,3166355.0
2009-02-09,28600,29500,28500,29250,6314,92616.0,3166355.0
2009-02-10,29600,31800,29250,29950,3970,94832.0,3166355.0
2009-02-11,28950,29350,28800,29000,3368,91824.0,3166355.0
2009-02-12,29000,29300,28850,29000,1022,91824.0,3166355.0
2009-02-13,28800,30400,28800,29400,4062,93091.0,3166355.0
2009-02-16,29000,29600,28850,29000,4487,91824.0,3166355.0
2009-02-17,28350,28900,27250,27300,2688,86441.0,3166355.0
2009-02-18,27000,27500,26000,27150,1240,85967.0,3166355.0
2009-02-19,27800,28000,26900,26900,671,85175.0,3166355.0
2009-02-20,26900,26900,26200,26300,377,83275.0,3166355.0
2009-02-23,25250,26800,25250,26800,270,84858.0,3166355.0
2009-02-24,26500,26550,25650,26050,2395,82484.0,3166355.0
2009-02-25,27200,27200,26250,26700,1460,84542.0,3166355.0
2009-02-26,27200,27750,26450,27500,5930,87075.0,3166355.0
2009-02-27,28100,28100,27000,27000,602,85492.0,3166355.0
2009-03-02,27000,27000,24900,25000,5660,79159.0,3166355.0
2009-03-03,25000,25000,24050,25000,5610,79159.0,3166355.0
2009-03-04,24950,25700,24550,25000,8770,79159.0,3166355.0
2009-03-05,25000,25450,24800,24800,21570,78526.0,3166355.0
2009-03-06,24200,24850,24000,24850,7511,78684.0,3166355.0
2009-03-09,24750,25000,24750,24950,2890,79001.0,3166355.0
2009-03-10,25050,25700,24900,25400,11247,80425.0,3166355.0
2009-03-11,25750,26150,25150,25600,24521,81059.0,3166355.0
2009-03-12,25600,26400,25600,26000,5629,82325.0,3166355.0
2009-03-13,26250,26400,25600,26000,5092,82325.0,3166355.0
2009-03-16,26000,26300,25450,25450,4917,80584.0,3166355.0
2009-03-17,25600,27000,25600,26600,9640,84225.0,3166355.0
2009-03-18,27150,27450,26600,27400,5799,86758.0,3166355.0
2009-03-19,27450,27600,27000,27150,5528,85967.0,3166355.0
2009-03-20,27000,28500,27000,27950,5020,88500.0,3166355.0
2009-03-23,28100,28400,27800,28100,6714,88975.0,3166355.0
2009-03-24,32100,32100,29100,30000,22543,94991.0,3166355.0
2009-03-25,29650,30500,29550,30250,4590,95782.0,3166355.0
2009-03-26,30450,31000,29900,30050,4221,95149.0,3166355.0
2009-03-27,30150,31000,29900,30300,5411,95941.0,3166355.0
2009-03-30,30050,30500,28550,29100,6518,92141.0,3166355.0
2009-03-31,29300,31000,29100,30200,4881,95624.0,3166355.0
2009-04-01,30200,31600,29850,31600,31345,100057.0,3166355.0
2009-04-02,31600,32850,31600,32500,9421,102907.0,3166355.0
2009-04-03,33400,33400,32100,32600,4620,103223.0,3166355.0
2009-04-06,32600,32700,31600,32450,8450,102748.0,3166355.0
2009-04-07,32200,32950,31600,32850,4256,104015.0,3166355.0
2009-04-08,31600,32400,31250,31500,9287,99740.0,3166355.0
2009-04-09,32000,32450,31700,32350,14431,102432.0,3166355.0
2009-04-10,32500,33050,32500,32650,12890,103381.0,3166355.0
2009-04-13,32800,34000,32700,33650,14430,106548.0,3166355.0
2009-04-14,33550,34800,33000,33900,8513,107339.0,3166355.0
2009-04-15,33700,33950,32250,32850,13025,104015.0,3166355.0
2009-04-16,33450,34000,33000,33000,16109,104490.0,3166355.0
2009-04-17,33350,33700,32600,32600,9785,103223.0,3166355.0
2009-04-20,32600,34200,32100,34100,13351,107973.0,3166355.0
2009-04-21,33750,36350,33750,35900,13643,113672.0,3166355.0
2009-04-22,35900,36850,35200,35900,5419,113672.0,3166355.0
2009-04-23,35900,35900,34600,35100,8250,111139.0,3166355.0
2009-04-24,34700,35800,34150,34200,4641,108289.0,3166355.0
2009-04-27,34300,34550,33050,33700,14291,106706.0,3166355.0
2009-04-28,33250,33650,31600,31750,7892,100532.0,3166355.0
2009-04-29,31400,32950,31400,32900,6260,104173.0,3166355.0
2009-04-30,33500,34000,33350,33600,6323,106390.0,3166355.0
2009-05-04,34000,35100,34000,34500,5318,109239.0,3166355.0
2009-05-06,34750,35100,34550,35100,6192,111139.0,3166355.0
2009-05-07,35400,35900,34500,35000,3641,110822.0,3166355.0
2009-05-08,35000,36400,35000,36200,8268,114622.0,3166355.0
2009-05-11,38000,40850,37200,38700,48590,122538.0,3166355.0
2009-05-12,39000,40000,37700,39600,15981,125388.0,3166355.0
2009-05-13,39450,39450,37800,38850,18713,123013.0,3166355.0
2009-05-14,38350,38350,36700,36800,12582,116522.0,3166355.0
2009-05-15,37000,37850,36850,37300,8128,118105.0,3166355.0
2009-05-18,37400,37500,36000,37450,11386,118580.0,3166355.0
2009-05-19,37700,38400,37650,37650,4462,119213.0,3166355.0
2009-05-20,37650,38200,36700,36800,7692,116522.0,3166355.0
2009-05-21,36600,36600,35800,36400,5755,115255.0,3166355.0
2009-05-22,36200,36550,35750,36250,6254,114780.0,3166355.0
2009-05-25,35800,35800,34300,35300,18181,111772.0,3166355.0
2009-05-26,35900,35900,34100,34150,10631,108131.0,3166355.0
2009-05-27,34550,34700,32500,33500,7380,106073.0,3166355.0
2009-05-28,32950,33950,32950,33900,3251,107339.0,3166355.0
2009-05-29,34950,34950,34000,34350,2111,108764.0,3166355.0
2009-06-01,34000,34350,33300,34000,10778,107656.0,3166355.0
2009-06-02,34500,34950,33800,33800,7643,107023.0,3166355.0
2009-06-03,33800,34900,33450,34200,7070,108289.0,3166355.0
2009-06-04,34000,34250,33650,34100,8175,107973.0,3166355.0
2009-06-05,34100,34100,33600,33700,5905,106706.0,3166355.0
2009-06-08,33850,34250,33200,33200,5751,105123.0,3166355.0
2009-06-09,33100,33200,32700,32900,9820,104173.0,3166355.0
2009-06-10,32650,32900,32200,32900,5165,104173.0,3166355.0
2009-06-11,32500,32950,32450,32750,4118,103698.0,3166355.0
2009-06-12,32600,33800,32500,33600,7210,106390.0,3166355.0
2009-06-15,34200,34200,32700,32700,2321,103540.0,3166355.0
2009-06-16,32000,32600,32000,32200,3778,101957.0,3166355.0
2009-06-17,32050,32200,31550,31750,7081,100532.0,3166355.0
2009-06-18,31800,31800,30900,30900,6200,97840.0,3166355.0
2009-06-19,31100,31400,30450,30600,8230,96890.0,3166355.0
2009-06-22,30700,30950,30400,30950,5992,97999.0,3166355.0
2009-06-23,30600,30600,29350,29650,16275,93882.0,3166355.0
2009-06-24,29500,29500,28800,29250,8125,92616.0,3166355.0
2009-06-25,29700,29700,29150,29350,4414,92933.0,3166355.0
2009-06-26,29750,29900,29400,29700,5104,94041.0,3166355.0
2009-06-29,29450,30400,29450,30100,4006,95307.0,3166355.0
2009-06-30,29800,31050,29750,30700,6158,97207.0,3166355.0
2009-07-01,31000,31500,30550,30750,3376,97365.0,3166355.0
2009-07-02,31300,31300,30350,30350,6619,96099.0,3166355.0
2009-07-03,29650,30900,29650,30850,2431,97682.0,3166355.0
2009-07-06,30850,31050,30200,30350,2920,96099.0,3166355.0
2009-07-07,30450,30950,30450,30800,1774,97524.0,3166355.0
2009-07-08,30750,30750,30150,30350,1500,96099.0,3166355.0
2009-07-09,30350,30700,30150,30350,1920,96099.0,3166355.0
2009-07-10,30400,31000,30400,30400,3584,96257.0,3166355.0
2009-07-13,30750,30750,29550,29550,4591,93566.0,3166355.0
2009-07-14,29800,30500,29600,30400,3531,96257.0,3166355.0
2009-07-15,30400,31500,30400,31300,3484,99107.0,3166355.0
2009-07-16,31600,31600,31100,31500,12411,99740.0,3166355.0
2009-07-17,31500,31600,30950,31250,2406,98949.0,3166355.0
2009-07-20,31250,31700,30850,31600,3246,100057.0,3166355.0
2009-07-21,31900,31900,31000,31300,4552,99107.0,3166355.0
2009-07-22,31300,31500,30900,31050,7027,98315.0,3166355.0
2009-07-23,31400,31650,30950,31300,5490,99107.0,3166355.0
2009-07-24,31450,31850,31450,31800,12024,100690.0,3166355.0
2009-07-27,32000,32100,31200,31350,9491,99265.0,3166355.0
2009-07-28,31350,31900,31300,31550,13847,99899.0,3166355.0
2009-07-29,31650,32450,31350,32400,9742,102590.0,3166355.0
2009-07-30,32300,32400,31900,32100,2511,101640.0,3166355.0
2009-07-31,32100,33750,32000,33400,9756,105756.0,3166355.0
2009-08-03,34800,38400,34450,36250,36464,114780.0,3166355.0
2009-08-04,37400,37450,34000,34200,30187,108289.0,3166355.0
2009-08-05,34100,34300,32650,33000,21840,104490.0,3166355.0
2009-08-06,33300,33700,33000,33450,6775,105915.0,3166355.0
2009-08-07,33100,33700,33050,33500,11643,106073.0,3166355.0
2009-08-10,34150,34150,33500,33850,9990,107181.0,3166355.0
2009-08-11,33850,33850,32800,33150,24320,104965.0,3166355.0
2009-08-12,32850,33200,32600,32750,13632,103698.0,3166355.0
2009-08-13,33000,33550,32700,33550,12267,106231.0,3166355.0
2009-08-14,33650,34050,33300,34000,14420,107656.0,3166355.0
2009-08-17,34000,34000,32950,33000,8671,104490.0,3166355.0
2009-08-18,33000,33000,32000,32150,8224,101798.0,3166355.0
2009-08-19,32300,32750,32150,32150,3353,101798.0,3166355.0
2009-08-20,32400,32800,32200,32500,10370,102907.0,3166355.0
2009-08-21,32950,33300,32550,33000,10630,104490.0,3166355.0
2009-08-24,33400,33400,32400,32450,6867,102748.0,3166355.0
2009-08-25,32200,32750,32200,32700,4250,103540.0,3166355.0
2009-08-26,33000,34000,33000,33800,9248,107023.0,3166355.0
2009-08-27,34100,34850,33800,34750,14138,110031.0,3166355.0
2009-08-28,35000,35350,34500,35000,16556,110822.0,3166355.0
2009-08-31,35000,35500,34100,34100,7651,107973.0,3166355.0
2009-09-01,34000,35150,34000,34000,5100,107656.0,3166355.0
2009-09-02,33600,34150,33600,33800,6120,107023.0,3166355.0
2009-09-03,33350,33500,33000,33000,9628,104490.0,3166355.0
2009-09-04,33200,33300,32000,32450,8760,102748.0,3166355.0
2009-09-07,32650,32800,32050,32300,4251,102273.0,3166355.0
2009-09-08,32100,32750,32100,32500,4150,102907.0,3166355.0
2009-09-09,32700,33100,32200,32800,3900,103856.0,3166355.0
2009-09-10,32800,34000,32800,33550,3580,106231.0,3166355.0
2009-09-11,33950,33950,33500,33750,2580,106864.0,3166355.0
2009-09-14,33750,34000,33050,33650,4381,106548.0,3166355.0
2009-09-15,33400,33950,33400,33850,2875,107181.0,3166355.0
2009-09-16,34100,34350,33650,33850,11340,107181.0,3166355.0
2009-09-17,34250,35200,34100,34250,9641,108448.0,3166355.0
2009-09-18,34000,34200,33500,33950,7740,107498.0,3166355.0
2009-09-21,33950,34100,33600,34100,4151,107973.0,3166355.0
2009-09-22,34100,34100,33700,34100,3930,107973.0,3166355.0
2009-09-23,33900,34350,33700,33700,5550,106706.0,3166355.0
2009-09-24,34000,34000,32850,33050,5493,104648.0,3166355.0
2009-09-25,33050,33250,32650,33250,4300,105281.0,3166355.0
2009-09-28,32750,33000,32500,32500,3620,102907.0,3166355.0
2009-09-29,32600,33100,32500,32500,2090,102907.0,3166355.0
2009-09-30,32500,32950,32300,32350,5165,102432.0,3166355.0
2009-10-01,32250,32400,31500,31650,4200,100215.0,3166355.0
2009-10-05,31400,31950,31200,31650,3800,100215.0,3166355.0
2009-10-06,31650,31900,31650,31900,3180,101007.0,3166355.0
2009-10-07,32300,32300,31900,32000,2260,101323.0,3166355.0
2009-10-08,32000,33400,31750,33400,5000,105756.0,3166355.0
2009-10-09,33200,33350,33050,33200,1670,105123.0,3166355.0
2009-10-12,33200,33250,32900,32900,2291,104173.0,3166355.0
2009-10-13,33000,34200,33000,34000,9910,107656.0,3166355.0
2009-10-14,34000,34350,33700,34300,5750,108606.0,3166355.0
2009-10-15,34500,34800,34050,34350,5810,108764.0,3166355.0
2009-10-16,34100,34350,33750,33850,2760,107181.0,3166355.0
2009-10-19,33500,33850,33300,33800,3311,107023.0,3166355.0
2009-10-20,33950,33950,33350,33850,4850,107181.0,3166355.0
2009-10-21,33850,34050,33800,33900,2487,107339.0,3166355.0
2009-10-22,33900,33900,33300,33800,4271,107023.0,3166355.0
2009-10-23,33800,33900,33700,33700,3240,106706.0,3166355.0
2009-10-26,33700,33700,33100,33300,1250,105440.0,3166355.0
2009-10-27,33100,33700,32350,33700,3960,106706.0,3166355.0
2009-10-28,33500,33500,32450,32500,1240,102907.0,3166355.0
2009-10-29,32000,32200,31200,31850,3060,100848.0,3166355.0
2009-10-30,32500,32500,31800,31800,2390,100690.0,3166355.0
2009-11-02,31800,31800,31000,31050,1690,98315.0,3166355.0
2009-11-03,30950,31350,30900,31200,820,98790.0,3166355.0
2009-11-04,31200,31700,31200,31250,1094,98949.0,3166355.0
2009-11-05,31250,31250,30250,30300,3940,95941.0,3166355.0
2009-11-06,30450,30700,30450,30600,1400,96890.0,3166355.0
2009-11-09,30550,30800,30450,30600,1066,96890.0,3166355.0
2009-11-10,30650,30750,30500,30500,1801,96574.0,3166355.0
2009-11-11,30500,31800,30500,30700,2528,97207.0,3166355.0
2009-11-12,30700,31250,30100,30600,9281,96890.0,3166355.0
2009-11-13,30600,31000,30400,30850,2030,97682.0,3166355.0
2009-11-16,30650,30850,30450,30600,1110,96890.0,3166355.0
2009-11-17,30500,30700,30500,30700,830,97207.0,3166355.0
2009-11-18,30700,30850,30600,30850,821,97682.0,3166355.0
2009-11-19,30700,30850,30700,30850,644,97682.0,3166355.0
2009-11-20,30950,30950,30400,30850,1620,97682.0,3166355.0
2009-11-23,30650,30900,30400,30400,2753,96257.0,3166355.0
2009-11-24,30850,30850,30400,30600,2070,96890.0,3166355.0
2009-11-25,30600,30850,30450,30600,2324,96890.0,3166355.0
2009-11-26,30750,31700,30600,31350,7215,99265.0,3166355.0
2009-11-27,31000,31250,30100,30300,2270,95941.0,3166355.0
2009-11-30,30350,30750,30300,30400,6650,96257.0,3166355.0
2009-12-01,30400,30400,30000,30300,8889,95941.0,3166355.0
2009-12-02,30300,30750,30100,30100,1000,95307.0,3166355.0
2009-12-03,30150,30500,30100,30400,2060,96257.0,3166355.0
2009-12-04,30500,30850,30350,30500,4301,96574.0,3166355.0
2009-12-07,30600,31250,30400,31250,4860,98949.0,3166355.0
2009-12-08,30900,31500,30900,31300,3000,99107.0,3166355.0
2009-12-09,31300,31750,30700,31600,5080,100057.0,3166355.0
2009-12-10,31750,31750,31350,31400,529,99424.0,3166355.0
2009-12-11,31200,31750,31100,31700,1880,100373.0,3166355.0
2009-12-14,32000,32100,31300,31800,1490,100690.0,3166355.0
2009-12-15,32050,32650,31750,32550,2790,103065.0,3166355.0
2009-12-16,32350,33000,32000,32750,3970,103698.0,3166355.0
2009-12-17,32950,32950,32450,32750,8219,103698.0,3166355.0
2009-12-18,32500,32600,31900,32500,2513,102907.0,3166355.0
2009-12-21,32050,32750,32050,32750,2490,103698.0,3166355.0
2009-12-22,32150,32900,32150,32900,3475,104173.0,3166355.0
2009-12-23,33000,33200,32650,32850,6550,104015.0,3166355.0
2009-12-24,32500,33000,32500,33000,3680,104490.0,3166355.0
2009-12-28,33000,33000,32300,32500,4126,102907.0,3166355.0
2009-12-29,31900,32350,31600,32000,2061,101323.0,3166355.0
2009-12-30,32200,32500,31900,32500,3391,102907.0,3166355.0
2010-01-04,32300,32950,32300,32950,1551,104331.0,3166355.0
2010-01-05,33200,33300,32650,32900,1811,104173.0,3166355.0
2010-01-06,33200,33700,32900,33700,7208,106706.0,3166355.0
2010-01-07,34200,34800,33700,34600,11066,109556.0,3166355.0
2010-01-08,34150,34400,33700,34100,4651,107973.0,3166355.0
2010-01-11,34100,34800,34100,34800,2762,110189.0,3166355.0
2010-01-12,34600,34600,33700,33900,2632,107339.0,3166355.0
2010-01-13,33900,33900,33250,33250,1241,105281.0,3166355.0
2010-01-14,33050,34150,33050,34000,2020,107656.0,3166355.0
2010-01-15,34400,34500,33800,34500,5260,109239.0,3166355.0
2010-01-18,34600,35100,33950,35000,7710,110822.0,3166355.0
2010-01-19,35000,35850,35000,35700,6593,113039.0,3166355.0
2010-01-20,35650,36300,35650,36000,11870,113989.0,3166355.0
2010-01-21,35700,35800,34850,35200,3422,111456.0,3166355.0
2010-01-22,34950,35300,34850,35050,8880,110981.0,3166355.0
2010-01-25,35000,35800,34500,35200,7830,111456.0,3166355.0
2010-01-26,35300,35300,34100,35000,9460,110822.0,3166355.0
2010-01-27,35000,35050,34350,34350,2569,108764.0,3166355.0
2010-01-28,34500,35850,34450,35850,7780,113514.0,3166355.0
2010-01-29,35650,35900,34850,35150,5010,111297.0,3166355.0
2010-02-01,35150,35600,33000,35200,2950,111456.0,3166355.0
2010-02-02,35000,35050,34700,34750,740,110031.0,3166355.0
2010-02-03,34550,34750,34000,34100,1449,107973.0,3166355.0
2010-02-04,34300,35050,34100,34950,3331,110664.0,3166355.0
2010-02-05,34250,34250,33750,34000,5070,107656.0,3166355.0
2010-02-08,34000,34400,33100,33100,930,104806.0,3166355.0
2010-02-09,33100,34100,33100,33450,1641,105915.0,3166355.0
2010-02-10,33450,33800,33400,33500,1670,106073.0,3166355.0
2010-02-11,33700,33700,33000,33600,3250,106390.0,3166355.0
2010-02-12,33400,33850,33100,33800,1200,107023.0,3166355.0
2010-02-16,33700,34100,33600,33900,1540,107339.0,3166355.0
2010-02-17,33950,34200,33850,34150,920,108131.0,3166355.0
2010-02-18,34350,34350,33700,34200,1670,108289.0,3166355.0
2010-02-19,33950,34200,33450,33900,6390,107339.0,3166355.0
2010-02-22,34000,34400,33300,34150,2460,108131.0,3166355.0
2010-02-23,33850,34100,33850,34100,450,107973.0,3166355.0
2010-02-24,33700,33850,33650,33800,630,107023.0,3166355.0
2010-02-25,34200,34200,33200,33200,3869,105123.0,3166355.0
2010-02-26,33200,33200,32250,32450,2585,102748.0,3166355.0
2010-03-02,32750,33500,32700,33500,3030,106073.0,3166355.0
2010-03-03,33500,33900,33200,33900,2550,107339.0,3166355.0
2010-03-04,33900,33900,33500,33500,1440,106073.0,3166355.0
2010-03-05,33850,34500,33600,34500,3255,109239.0,3166355.0
2010-03-08,34850,35100,34800,35050,3990,110981.0,3166355.0
2010-03-09,35100,36000,35100,35950,5943,113830.0,3166355.0
2010-03-10,35950,36900,35950,36700,9365,116205.0,3166355.0
2010-03-11,37000,37000,36500,36900,6730,116838.0,3166355.0
2010-03-12,37000,37000,36550,36800,2610,116522.0,3166355.0
2010-03-15,36800,37400,36600,37000,6960,117155.0,3166355.0
2010-03-16,37000,38050,37000,37850,8260,119847.0,3166355.0
2010-03-17,38300,38400,37700,37950,6927,120163.0,3166355.0
2010-03-18,38300,38900,38250,38650,5786,122380.0,3166355.0
2010-03-19,38900,39250,37950,38400,12025,121588.0,3166355.0
2010-03-22,37900,39350,37900,38200,3741,120955.0,3166355.0
2010-03-23,38350,39100,38200,39050,4522,123646.0,3166355.0
2010-03-24,39050,39300,38600,39000,2260,123488.0,3166355.0
2010-03-25,39000,39200,38800,39000,1960,123488.0,3166355.0
2010-03-26,39000,39200,38100,39200,5100,124121.0,3166355.0
2010-03-29,39200,39200,38850,39000,1383,123488.0,3166355.0
2010-03-30,38850,38900,38200,38600,2672,122221.0,3166355.0
2010-03-31,38600,39700,38600,39200,8810,124121.0,3166355.0
2010-04-01,38400,38950,38300,38700,5407,122538.0,3166355.0
2010-04-02,38600,38600,37300,37300,7001,118105.0,3166355.0
2010-04-05,37650,37700,36500,36950,4189,116997.0,3166355.0
2010-04-06,36600,39200,36600,39200,8228,124121.0,3166355.0
2010-04-07,39500,40000,38800,39700,7950,125704.0,3166355.0
2010-04-08,39800,40500,39150,40050,9741,126813.0,3166355.0
2010-04-09,40000,40050,39950,40000,5620,126654.0,3166355.0
2010-04-12,41000,42500,40500,42250,13601,133778.0,3166355.0
2010-04-13,42250,43000,41100,41300,5742,130770.0,3166355.0
2010-04-14,41350,42500,41350,42300,11183,133937.0,3166355.0
2010-04-15,42900,42900,41800,42600,8811,134887.0,3166355.0
2010-04-16,42600,42900,42500,42800,10190,135520.0,3166355.0
2010-04-19,42750,43500,42500,43200,9570,136787.0,3166355.0
2010-04-20,43600,43900,42700,43200,4180,136787.0,3166355.0
2010-04-21,43800,44500,43150,44100,8130,139636.0,3166355.0
2010-04-22,42500,44800,42500,44500,2360,140903.0,3166355.0
2010-04-23,44200,45500,44000,45350,5311,143594.0,3166355.0
2010-04-26,45900,45900,44300,45000,4260,142486.0,3166355.0
2010-04-27,45000,45600,42300,42300,7712,133937.0,3166355.0
2010-04-28,42300,43500,41000,42800,13320,135520.0,3166355.0
2010-04-29,42800,42800,42200,42300,7853,133937.0,3166355.0
2010-04-30,42400,43500,42350,42350,5430,134095.0,3166355.0
