삼양사(145990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-12-05,79700,85000,67900,68000,70535,289809.0,4261893.0
2011-12-06,67200,71400,60300,65000,120095,277023.0,4261893.0
2011-12-07,65700,67200,62500,62800,83254,267647.0,4261893.0
2011-12-08,63200,72000,61200,62500,180936,266368.0,4261893.0
2011-12-09,62400,62400,56800,57300,143022,244206.0,4261893.0
2011-12-12,58400,59000,55100,56600,65944,241223.0,4261893.0
2011-12-13,55500,57300,53900,53900,74406,229716.0,4261893.0
2011-12-14,54200,54400,50500,52500,115164,223749.0,4261893.0
2011-12-15,50500,59500,50500,57100,227266,243354.0,4261893.0
2011-12-16,58800,59900,56000,57100,84584,243354.0,4261893.0
2011-12-19,58100,58100,50200,52900,47406,225454.0,4261893.0
2011-12-20,52300,54800,52300,53900,31720,229716.0,4261893.0
2011-12-21,54900,55400,52900,53000,64245,225880.0,4261893.0
2011-12-22,52600,53400,51300,52200,37461,222471.0,4261893.0
2011-12-23,52500,53500,52200,52600,32096,224176.0,4261893.0
2011-12-26,53200,53200,51200,52000,23624,221618.0,4261893.0
2011-12-27,52000,52000,49900,50300,32895,214373.0,4261893.0
2011-12-28,49900,50000,47600,48000,56841,204571.0,4261893.0
2011-12-29,48050,50400,48000,48500,37786,206702.0,4261893.0
2012-01-02,49000,49400,48100,48850,16350,208193.0,4261893.0
2012-01-03,49900,49900,48550,49150,12371,209472.0,4261893.0
2012-01-04,49300,49800,48950,49650,19038,211603.0,4261893.0
2012-01-05,49900,49950,49000,49300,20510,210111.0,4261893.0
2012-01-06,49400,51200,48350,51000,24414,217357.0,4261893.0
2012-01-09,51300,51800,50300,50600,12551,215652.0,4261893.0
2012-01-10,50900,51300,50300,51200,11791,218209.0,4261893.0
2012-01-11,51400,51900,50300,50300,16499,214373.0,4261893.0
2012-01-12,50700,50900,49200,49200,24024,209685.0,4261893.0
2012-01-13,49200,50100,49200,49300,10221,210111.0,4261893.0
2012-01-16,49000,49000,48500,48700,9791,207554.0,4261893.0
2012-01-17,49350,49350,48150,48500,10984,206702.0,4261893.0
2012-01-18,49000,49000,48200,48200,19725,205423.0,4261893.0
2012-01-19,48200,48600,47800,48300,20828,205849.0,4261893.0
2012-01-20,48300,48300,47400,47400,26071,202014.0,4261893.0
2012-01-25,47300,47900,47200,47350,25490,201801.0,4261893.0
2012-01-26,47350,47600,47150,47200,19754,201161.0,4261893.0
2012-01-27,47250,47750,47150,47400,17045,202014.0,4261893.0
2012-01-30,47800,49900,47300,49200,35949,209685.0,4261893.0
2012-01-31,49000,51900,48500,51500,82639,219487.0,4261893.0
2012-02-01,51500,52800,51000,51100,49301,217783.0,4261893.0
2012-02-02,51300,52700,50400,52400,36079,223323.0,4261893.0
2012-02-03,52600,54100,52000,52800,51229,225028.0,4261893.0
2012-02-06,52800,52900,51400,51600,13370,219914.0,4261893.0
2012-02-07,51500,51600,50500,51100,19468,217783.0,4261893.0
2012-02-08,51200,53700,50700,53700,38126,228864.0,4261893.0
2012-02-09,54200,55200,52900,55100,43366,234830.0,4261893.0
2012-02-10,55700,55900,52500,54400,18447,231847.0,4261893.0
2012-02-13,54700,55800,53000,55400,21277,236109.0,4261893.0
2012-02-14,55600,55600,54400,54400,20148,231847.0,4261893.0
2012-02-15,54100,54500,53500,54000,15934,230142.0,4261893.0
2012-02-16,54000,54000,52500,52600,13660,224176.0,4261893.0
2012-02-17,53000,53200,51500,51600,30073,219914.0,4261893.0
2012-02-20,51200,52300,50400,50500,27491,215226.0,4261893.0
2012-02-21,50800,51300,50200,50700,6909,216078.0,4261893.0
2012-02-22,51400,51500,49650,51500,9417,219487.0,4261893.0
2012-02-23,50600,51400,50100,50500,12647,215226.0,4261893.0
2012-02-24,50600,51600,49900,50900,15009,216930.0,4261893.0
2012-02-27,50900,50900,49250,49850,10866,212455.0,4261893.0
2012-02-28,50000,50000,48650,48750,8087,207767.0,4261893.0
2012-02-29,49400,49400,48550,48650,8159,207341.0,4261893.0
2012-03-02,49400,49550,48750,49300,6095,210111.0,4261893.0
2012-03-05,49300,49750,48000,48200,16049,205423.0,4261893.0
2012-03-06,47950,48500,47650,48400,4889,206276.0,4261893.0
2012-03-07,47600,47800,47350,47400,12170,202014.0,4261893.0
2012-03-08,47350,47650,47000,47000,14488,200309.0,4261893.0
2012-03-09,47100,47600,46050,47550,19746,202653.0,4261893.0
2012-03-12,47600,48850,47600,48150,6377,205210.0,4261893.0
2012-03-13,48100,49050,47800,48450,11843,206489.0,4261893.0
2012-03-14,48900,49000,48350,48850,7818,208193.0,4261893.0
2012-03-15,48400,48850,48250,48400,6268,206276.0,4261893.0
2012-03-16,48400,48750,47700,47700,5254,203292.0,4261893.0
2012-03-19,47750,48900,47500,48900,6376,208407.0,4261893.0
2012-03-20,48600,49150,48300,48750,5637,207767.0,4261893.0
2012-03-21,47200,49100,47200,48150,3558,205210.0,4261893.0
2012-03-22,48050,48300,47650,47650,6090,203079.0,4261893.0
2012-03-23,47550,48100,47550,48000,5369,204571.0,4261893.0
2012-03-26,48500,48500,48000,48050,4517,204784.0,4261893.0
2012-03-27,48200,48300,47150,47550,3903,202653.0,4261893.0
2012-03-28,47200,47550,46250,46350,10509,197539.0,4261893.0
2012-03-29,46050,46050,44250,45250,19733,192851.0,4261893.0
2012-03-30,45300,45950,44800,45950,8563,195834.0,4261893.0
2012-04-02,45950,45950,45200,45450,3642,193703.0,4261893.0
2012-04-03,45450,45950,45100,45250,4473,192851.0,4261893.0
2012-04-04,44500,45250,43900,43950,9809,187310.0,4261893.0
2012-04-05,43550,44300,42600,43350,10387,184753.0,4261893.0
2012-04-06,43350,43400,42750,43100,5685,183688.0,4261893.0
2012-04-09,42700,43400,42300,42850,5801,182622.0,4261893.0
2012-04-10,43000,43500,42400,43500,7327,185392.0,4261893.0
2012-04-12,43500,43800,42100,43600,7109,185819.0,4261893.0
2012-04-13,43800,44000,43350,43400,1699,184966.0,4261893.0
2012-04-16,43400,43650,43300,43500,874,185392.0,4261893.0
2012-04-17,43500,43700,43200,43650,1481,186032.0,4261893.0
2012-04-18,44000,44000,43550,43850,1232,186884.0,4261893.0
2012-04-19,43600,43850,43450,43750,1406,186458.0,4261893.0
2012-04-20,43750,43800,43100,43700,2181,186245.0,4261893.0
2012-04-23,43750,43850,43500,43500,3325,185392.0,4261893.0
2012-04-24,43300,43750,43000,43500,3054,185392.0,4261893.0
2012-04-25,43500,43800,43450,43450,3496,185179.0,4261893.0
2012-04-26,43300,43700,42850,42900,4167,182835.0,4261893.0
2012-04-27,42950,48500,42950,46600,24850,198604.0,4261893.0
2012-04-30,47600,48300,47000,47550,13098,202653.0,4261893.0
2012-05-02,47400,49150,46150,48950,8033,208620.0,4261893.0
2012-05-03,48950,50000,48150,49400,13861,210538.0,4261893.0
2012-05-04,49200,50200,48800,50200,12982,213947.0,4261893.0
2012-05-07,48600,50300,48600,50000,6883,213095.0,4261893.0
2012-05-08,50000,51000,49200,49600,9600,211390.0,4261893.0
2012-05-09,48800,50000,48750,49800,7394,212242.0,4261893.0
2012-05-10,49150,51900,49150,51700,14742,220340.0,4261893.0
2012-05-11,51700,52800,50500,52300,28474,222897.0,4261893.0
2012-05-14,52400,52500,51500,52400,12866,223323.0,4261893.0
2012-05-15,52400,52400,50000,51000,8587,217357.0,4261893.0
2012-05-16,50300,51000,49000,50100,9518,213521.0,4261893.0
2012-05-17,51000,51000,49100,50100,3113,213521.0,4261893.0
2012-05-18,50000,50000,48300,48300,5569,205849.0,4261893.0
2012-05-21,48300,49500,46200,47350,7190,201801.0,4261893.0
2012-05-22,47450,48950,47300,48900,4550,208407.0,4261893.0
2012-05-23,49050,49050,48200,48400,1361,206276.0,4261893.0
2012-05-24,48450,48450,48000,48100,2895,204997.0,4261893.0
2012-05-25,48400,49500,48250,48800,1917,207980.0,4261893.0
2012-05-29,48800,50300,48500,50100,1854,213521.0,4261893.0
2012-05-30,49350,50300,49350,49800,1575,212242.0,4261893.0
2012-05-31,49000,51000,48950,50900,6251,216930.0,4261893.0
2012-06-01,51000,51200,49700,50700,5915,216078.0,4261893.0
2012-06-04,49500,49550,46000,46000,14267,196047.0,4261893.0
2012-06-05,47100,49500,46200,48600,12034,207128.0,4261893.0
2012-06-07,49350,49500,48750,49000,5795,208833.0,4261893.0
2012-06-08,49700,49900,48950,49000,2940,208833.0,4261893.0
2012-06-11,49000,49800,48950,49750,7473,212029.0,4261893.0
2012-06-12,49500,49750,48200,48700,6708,207554.0,4261893.0
2012-06-13,48300,48700,47700,47800,5334,203718.0,4261893.0
2012-06-14,47800,48700,47500,48200,4850,205423.0,4261893.0
2012-06-15,48550,49250,48500,49250,6732,209898.0,4261893.0
2012-06-18,49250,49400,48250,48650,9386,207341.0,4261893.0
2012-06-19,48650,48850,47950,48450,4836,206489.0,4261893.0
2012-06-20,48600,48650,48050,48600,4670,207128.0,4261893.0
2012-06-21,48600,49100,48050,48200,3636,205423.0,4261893.0
2012-06-22,47600,48350,47600,48350,2262,206063.0,4261893.0
2012-06-25,47950,48200,47100,48100,4597,204997.0,4261893.0
2012-06-26,48000,48600,47400,48100,2488,204997.0,4261893.0
2012-06-27,47500,48000,47400,47550,2060,202653.0,4261893.0
2012-06-28,47500,47600,46550,46800,4580,199457.0,4261893.0
2012-06-29,46500,47050,46000,46700,2641,199030.0,4261893.0
2012-07-02,46500,47300,46100,47000,4982,200309.0,4261893.0
2012-07-03,47050,47650,47050,47550,2971,202653.0,4261893.0
2012-07-04,47550,47650,47300,47550,1832,202653.0,4261893.0
2012-07-05,47400,48100,47400,47750,1883,203505.0,4261893.0
2012-07-06,47500,48100,47500,48100,2386,204997.0,4261893.0
2012-07-09,47550,47700,46500,46950,2867,200096.0,4261893.0
2012-07-10,47000,47000,45150,45500,4270,193916.0,4261893.0
2012-07-11,45500,45500,44600,44800,1578,190933.0,4261893.0
2012-07-12,44750,45500,44250,44850,5359,191146.0,4261893.0
2012-07-13,45200,45600,44600,45600,2195,194342.0,4261893.0
2012-07-16,45100,45800,44950,45800,2472,195195.0,4261893.0
2012-07-17,45000,45800,45000,45300,1237,193064.0,4261893.0
2012-07-18,44650,45300,44150,44800,2882,190933.0,4261893.0
2012-07-19,45200,45200,44150,44200,4789,188376.0,4261893.0
2012-07-20,44150,44900,44150,44600,1946,190080.0,4261893.0
2012-07-23,44300,44300,43100,43600,2858,185819.0,4261893.0
2012-07-24,42400,43600,42400,43000,1664,183261.0,4261893.0
2012-07-25,42200,42900,41300,42100,3648,179426.0,4261893.0
2012-07-26,41400,42150,41400,41850,1964,178360.0,4261893.0
2012-07-27,42300,42700,42100,42550,1750,181344.0,4261893.0
2012-07-30,43200,44900,42800,44900,2562,191359.0,4261893.0
2012-07-31,45350,46700,44200,45000,6257,191785.0,4261893.0
2012-08-01,45050,45550,43700,43700,3021,186245.0,4261893.0
2012-08-02,44000,44850,43800,44500,3045,189654.0,4261893.0
2012-08-03,43600,44900,43550,43600,3216,185819.0,4261893.0
2012-08-06,43900,44000,42650,43200,2714,184114.0,4261893.0
2012-08-07,43300,43700,43100,43150,1585,183901.0,4261893.0
2012-08-08,43050,46000,43050,46000,4930,196047.0,4261893.0
2012-08-09,45700,47500,45200,46200,5868,196899.0,4261893.0
2012-08-10,46400,46650,46100,46650,2333,198817.0,4261893.0
2012-08-13,47100,47300,46200,47300,1941,201588.0,4261893.0
2012-08-14,47000,47650,47000,47300,1981,201588.0,4261893.0
2012-08-16,47000,47850,47000,47600,1295,202866.0,4261893.0
2012-08-17,47100,48650,47100,48300,4133,205849.0,4261893.0
2012-08-20,48100,49300,48100,49200,5331,209685.0,4261893.0
2012-08-21,49200,50400,49200,49250,4550,209898.0,4261893.0
2012-08-22,49300,49750,49100,49600,2222,211390.0,4261893.0
2012-08-23,49200,50100,49200,49650,2550,211603.0,4261893.0
2012-08-24,49600,49950,48900,49050,4554,209046.0,4261893.0
2012-08-27,49050,49500,49050,49200,3715,209685.0,4261893.0
2012-08-28,49100,49300,49100,49150,2270,209472.0,4261893.0
2012-08-29,49250,50000,49250,50000,4080,213095.0,4261893.0
2012-08-30,49350,50000,48550,49500,11084,210964.0,4261893.0
2012-08-31,49150,49250,48350,48650,8386,207341.0,4261893.0
2012-09-03,48350,49000,48300,48450,4568,206489.0,4261893.0
2012-09-04,48450,49500,47600,48800,9360,207980.0,4261893.0
2012-09-05,49450,49450,48000,48600,3400,207128.0,4261893.0
2012-09-06,48550,48850,47700,48000,4654,204571.0,4261893.0
2012-09-07,48500,49450,48000,48850,3897,208193.0,4261893.0
2012-09-10,48200,49400,48200,49400,1794,210538.0,4261893.0
2012-09-11,49100,49600,48250,49600,1238,211390.0,4261893.0
2012-09-12,49600,49600,48600,48750,2937,207767.0,4261893.0
2012-09-13,48450,48800,47650,48150,3451,205210.0,4261893.0
2012-09-14,48200,48900,48150,48200,3990,205423.0,4261893.0
2012-09-17,48200,49200,47700,48650,3773,207341.0,4261893.0
2012-09-18,48250,50600,48250,50500,6652,215226.0,4261893.0
2012-09-19,50000,50900,50000,50800,2751,216504.0,4261893.0
2012-09-20,51000,55400,51000,54700,19724,233126.0,4261893.0
2012-09-21,55000,59300,54900,58600,38151,249747.0,4261893.0
2012-09-24,59200,60000,57000,58700,20160,250173.0,4261893.0
2012-09-25,58800,59600,57500,57500,12464,245059.0,4261893.0
2012-09-26,56500,57400,55300,56200,8743,239518.0,4261893.0
2012-09-27,56100,57700,54300,56800,12303,242076.0,4261893.0
2012-09-28,57200,58800,56500,58400,10688,248895.0,4261893.0
2012-10-02,58400,59400,56800,57600,13960,245485.0,4261893.0
2012-10-04,57600,58100,54900,56500,13136,240797.0,4261893.0
2012-10-05,56500,57500,55400,57000,10518,242928.0,4261893.0
2012-10-08,56000,59000,56000,58000,11834,247190.0,4261893.0
2012-10-09,58300,58800,57800,58800,8954,250599.0,4261893.0
2012-10-10,57800,59400,57800,59300,7429,252730.0,4261893.0
2012-10-11,59300,60800,58500,59300,19114,252730.0,4261893.0
2012-10-12,59700,60100,58900,60100,5801,256140.0,4261893.0
2012-10-15,60600,60700,58600,59500,6421,253583.0,4261893.0
2012-10-16,59000,59000,57200,58400,10316,248895.0,4261893.0
2012-10-17,58100,59500,57500,58300,4529,248468.0,4261893.0
2012-10-18,59500,59500,55400,57200,24013,243780.0,4261893.0
2012-10-19,57300,57500,55700,56200,6738,239518.0,4261893.0
2012-10-22,56200,58500,55500,58400,4121,248895.0,4261893.0
2012-10-23,58400,59200,56300,57000,5216,242928.0,4261893.0
2012-10-24,56900,58500,56900,57700,5698,245911.0,4261893.0
2012-10-25,58000,58500,56600,56900,5176,242502.0,4261893.0
2012-10-26,56500,56800,55500,55500,2109,236535.0,4261893.0
2012-10-29,55200,55500,52200,52200,8026,222471.0,4261893.0
2012-10-30,52200,53300,51300,51300,6974,218635.0,4261893.0
2012-10-31,51800,52900,51400,52800,6545,225028.0,4261893.0
2012-11-01,52300,52800,51600,52200,3426,222471.0,4261893.0
2012-11-02,53000,53000,51500,52000,4419,221618.0,4261893.0
2012-11-05,51900,52800,51300,52800,2879,225028.0,4261893.0
2012-11-06,52900,54000,52400,53800,3707,229290.0,4261893.0
2012-11-07,53900,53900,51900,52400,4879,223323.0,4261893.0
2012-11-08,51500,52200,50500,51300,5201,218635.0,4261893.0
2012-11-09,51700,52900,50500,52500,5379,223749.0,4261893.0
2012-11-12,53100,53100,51400,52500,4638,223749.0,4261893.0
2012-11-13,52900,52900,51400,51500,2824,219487.0,4261893.0
2012-11-14,51800,51800,50500,50500,2788,215226.0,4261893.0
2012-11-15,50500,50800,50100,50500,2820,215226.0,4261893.0
2012-11-16,50400,51900,49400,51900,9545,221192.0,4261893.0
2012-11-19,52000,52400,51000,51600,2203,219914.0,4261893.0
2012-11-20,51600,54100,51600,54000,7056,230142.0,4261893.0
2012-11-21,54000,55300,53400,54400,3915,231847.0,4261893.0
2012-11-22,55000,56500,55000,55800,8975,237814.0,4261893.0
2012-11-23,56500,56500,55000,55100,4934,234830.0,4261893.0
2012-11-26,55400,55800,52900,53000,6408,225880.0,4261893.0
2012-11-27,54000,54200,52300,53600,4777,228437.0,4261893.0
2012-11-28,53000,53400,52700,53000,816,225880.0,4261893.0
2012-11-29,53100,54900,52000,52700,4322,224602.0,4261893.0
2012-11-30,52300,52900,52300,52700,4428,224602.0,4261893.0
2012-12-03,52800,53400,52500,52600,3547,224176.0,4261893.0
2012-12-04,52800,52800,51300,51600,7230,219914.0,4261893.0
2012-12-05,52200,52200,50000,51200,10740,218209.0,4261893.0
2012-12-06,51100,51200,50300,50600,3980,215652.0,4261893.0
2012-12-07,50700,51000,50400,50900,1284,216930.0,4261893.0
2012-12-10,51000,51100,50300,50400,3384,214799.0,4261893.0
2012-12-11,51500,51500,50000,50000,2479,213095.0,4261893.0
2012-12-12,50000,51300,50000,50300,6296,214373.0,4261893.0
2012-12-13,51000,51000,50300,50400,4239,214799.0,4261893.0
2012-12-14,50200,50300,49700,49800,6356,212242.0,4261893.0
2012-12-17,49800,49800,49050,49400,5884,210538.0,4261893.0
2012-12-18,49400,49450,49000,49100,5384,209259.0,4261893.0
2012-12-20,49050,49050,48400,48950,5234,208620.0,4261893.0
2012-12-21,48950,49000,48600,49000,3528,208833.0,4261893.0
2012-12-24,49000,49250,48250,49150,4475,209472.0,4261893.0
2012-12-26,49150,49800,49150,49800,7342,212242.0,4261893.0
2012-12-27,49600,49600,48750,49200,1931,209685.0,4261893.0
2012-12-28,49050,49900,48450,49800,6244,212242.0,4261893.0
2013-01-02,49350,50000,49050,49350,4709,210324.0,4261893.0
